Handicap,W1_ID,Family,Best_pattern,Best_index,Legal_replies,Within_one_of_global_best,No_White_capture_near_best,Global_best_pattern,Global_best_index
3,506,0,85,-6.86,797,0,0,818,-8.42
3,506,1,818,-8.42,1070,12,12,818,-8.42
3,506,2,3398,-7.66,1811,4,4,818,-8.42
4,506,0,85,-7.86,797,0,0,3707,-11.32
4,506,1,818,-9.42,1070,0,0,3707,-11.32
4,506,2,3398,-8.66,1811,0,0,3707,-11.32
4,506,3,3707,-11.32,786,12,12,3707,-11.32
4,506,4,5149,-8.1,1157,0,0,3707,-11.32
4,506,5,5706,-6.96,797,0,0,3707,-11.32
4,506,6,6503,-6.96,797,0,0,3707,-11.32
4,506,7,7300,-8.36,797,0,0,3707,-11.32
0,507,0,85,-3.84,797,14,14,85,-3.84
3,507,0,85,-6.84,797,0,0,818,-8.4
3,507,1,818,-8.4,1070,12,12,818,-8.4
3,507,2,3398,-7.44,1811,2,2,818,-8.4
4,507,0,85,-7.84,797,0,0,3707,-11.3
4,507,1,818,-9.4,1070,0,0,3707,-11.3
4,507,2,3398,-8.44,1811,0,0,3707,-11.3
4,507,3,3707,-11.3,786,12,12,3707,-11.3
4,507,4,5149,-8.08,1157,0,0,3707,-11.3
4,507,5,5706,-6.94,797,0,0,3707,-11.3
4,507,6,6503,-6.94,797,0,0,3707,-11.3
4,507,7,7300,-8.34,797,0,0,3707,-11.3
0,508,0,454,-3.93,797,58,58,454,-3.93
3,508,0,454,-6.93,797,0,0,1088,-8.49
3,508,1,1088,-8.49,1070,62,62,1088,-8.49
3,508,2,2893,-6.59,1811,0,0,1088,-8.49
4,508,0,454,-7.93,797,0,0,4105,-11.39
4,508,1,1088,-9.49,1070,0,0,4105,-11.39
4,508,2,2893,-7.59,1811,0,0,4105,-11.39
4,508,3,4105,-11.39,786,50,50,4105,-11.39
4,508,4,5147,-7.95,1157,0,0,4105,-11.39
4,508,5,6075,-7.03,797,0,0,4105,-11.39
4,508,6,6503,-7.57,797,0,0,4105,-11.39
4,508,7,7669,-8.43,797,0,0,4105,-11.39
0,509,0,454,-3.93,797,58,58,454,-3.93
3,509,0,454,-6.93,797,0,0,1088,-8.49
3,509,1,1088,-8.49,1070,62,62,1088,-8.49
3,509,2,2893,-6.59,1811,0,0,1088,-8.49
4,509,0,454,-7.93,797,0,0,4105,-11.39
4,509,1,1088,-9.49,1070,0,0,4105,-11.39
4,509,2,2893,-7.59,1811,0,0,4105,-11.39
4,509,3,4105,-11.39,786,50,50,4105,-11.39
4,509,4,5147,-7.95,1157,0,0,4105,-11.39
4,509,5,6075,-7.03,797,0,0,4105,-11.39
4,509,6,6503,-7.57,797,0,0,4105,-11.39
4,509,7,7669,-8.43,797,0,0,4105,-11.39
0,510,0,454,-3.81,797,58,58,454,-3.81
3,510,0,454,-6.81,797,0,0,1088,-8.37
3,510,1,1088,-8.37,1070,62,62,1088,-8.37
3,510,2,2893,-6.47,1811,0,0,1088,-8.37
4,510,0,454,-7.81,797,0,0,4105,-11.27
4,510,1,1088,-9.37,1070,0,0,4105,-11.27
4,510,2,2893,-7.47,1811,0,0,4105,-11.27
4,510,3,4105,-11.27,786,50,50,4105,-11.27
4,510,4,5147,-7.83,1157,0,0,4105,-11.27
4,510,5,6075,-6.91,797,0,0,4105,-11.27
4,510,6,6503,-7.45,797,0,0,4105,-11.27
4,510,7,7669,-8.31,797,0,0,4105,-11.27
0,511,0,454,-3.69,797,58,58,454,-3.69
3,511,0,454,-6.69,797,0,0,1088,-8.25
3,511,1,1088,-8.25,1070,62,62,1088,-8.25
3,511,2,2970,-7.4,1811,1,1,1088,-8.25
4,511,0,454,-7.69,797,0,0,4105,-11.15
4,511,1,1088,-9.25,1070,0,0,4105,-11.15
4,511,2,2970,-8.4,1811,0,0,4105,-11.15
4,511,3,4105,-11.15,786,50,50,4105,-11.15
4,511,4,5147,-7.71,1157,0,0,4105,-11.15
4,511,5,6075,-6.79,797,0,0,4105,-11.15
4,511,6,6503,-7.33,797,0,0,4105,-11.15
4,511,7,7669,-8.19,797,0,0,4105,-11.15
0,512,0,454,-3.47,797,58,58,454,-3.47
3,512,0,454,-6.47,797,0,0,1088,-8.03
3,512,1,1088,-8.03,1070,62,62,1088,-8.03
3,512,2,2970,-7.15,1811,1,1,1088,-8.03
4,512,0,454,-7.47,797,0,0,4105,-10.93
4,512,1,1088,-9.03,1070,0,0,4105,-10.93
4,512,2,2970,-8.15,1811,0,0,4105,-10.93
4,512,3,4105,-10.93,786,50,50,4105,-10.93
4,512,4,5147,-7.49,1157,0,0,4105,-10.93
4,512,5,6075,-6.57,797,0,0,4105,-10.93
4,512,6,6503,-7.11,797,0,0,4105,-10.93
4,512,7,7669,-7.97,797,0,0,4105,-10.93
0,513,0,454,-3.69,797,58,58,454,-3.69
3,513,0,454,-6.69,797,0,0,1088,-8.25
3,513,1,1088,-8.25,1070,62,62,1088,-8.25
3,513,2,2893,-6.35,1811,0,0,1088,-8.25
4,513,0,454,-7.69,797,0,0,4105,-11.15
4,513,1,1088,-9.25,1070,0,0,4105,-11.15
4,513,2,2893,-7.35,1811,0,0,4105,-11.15
4,513,3,4105,-11.15,786,50,50,4105,-11.15
4,513,4,5147,-7.71,1157,0,0,4105,-11.15
4,513,5,6075,-6.79,797,0,0,4105,-11.15
4,513,6,6503,-7.33,797,0,0,4105,-11.15
4,513,7,7669,-8.19,797,0,0,4105,-11.15
0,514,0,454,-3.93,797,58,58,454,-3.93
3,514,0,454,-6.93,797,0,0,1088,-8.49
3,514,1,1088,-8.49,1070,62,62,1088,-8.49
3,514,2,2893,-6.59,1811,0,0,1088,-8.49
4,514,0,454,-7.93,797,0,0,4105,-11.39
4,514,1,1088,-9.49,1070,0,0,4105,-11.39
4,514,2,2893,-7.59,1811,0,0,4105,-11.39
4,514,3,4105,-11.39,786,50,50,4105,-11.39
4,514,4,5147,-7.95,1157,0,0,4105,-11.39
4,514,5,6075,-7.03,797,0,0,4105,-11.39
4,514,6,6503,-7.57,797,0,0,4105,-11.39
4,514,7,7669,-8.43,797,0,0,4105,-11.39
0,515,0,454,-3.59,797,58,58,454,-3.59
3,515,0,454,-6.59,797,0,0,1088,-8.15
3,515,1,1088,-8.15,1070,62,62,1088,-8.15
3,515,2,2970,-7.15,1811,1,1,1088,-8.15
4,515,0,454,-7.59,797,0,0,4105,-11.05
4,515,1,1088,-9.15,1070,0,0,4105,-11.05
4,515,2,2970,-8.15,1811,0,0,4105,-11.05
4,515,3,4105,-11.05,786,50,50,4105,-11.05
4,515,4,5147,-7.61,1157,0,0,4105,-11.05
4,515,5,6075,-6.69,797,0,0,4105,-11.05
4,515,6,6503,-7.23,797,0,0,4105,-11.05
4,515,7,7669,-8.09,797,0,0,4105,-11.05
0,516,0,454,-3.69,797,58,58,454,-3.69
3,516,0,454,-6.69,797,0,0,1088,-8.25
3,516,1,1088,-8.25,1070,62,62,1088,-8.25
3,516,2,2893,-6.35,1811,0,0,1088,-8.25
4,516,0,454,-7.69,797,0,0,4105,-11.15
4,516,1,1088,-9.25,1070,0,0,4105,-11.15
4,516,2,2893,-7.35,1811,0,0,4105,-11.15
4,516,3,4105,-11.15,786,50,50,4105,-11.15
4,516,4,5147,-7.71,1157,0,0,4105,-11.15
4,516,5,6075,-6.79,797,0,0,4105,-11.15
4,516,6,6503,-7.33,797,0,0,4105,-11.15
4,516,7,7669,-8.19,797,0,0,4105,-11.15
0,517,0,454,-3.69,797,58,58,454,-3.69
3,517,0,454,-6.69,797,0,0,1088,-8.25
3,517,1,1088,-8.25,1070,62,62,1088,-8.25
3,517,2,2893,-6.35,1811,0,0,1088,-8.25
4,517,0,454,-7.69,797,0,0,4105,-11.15
4,517,1,1088,-9.25,1070,0,0,4105,-11.15
4,517,2,2893,-7.35,1811,0,0,4105,-11.15
4,517,3,4105,-11.15,786,50,50,4105,-11.15
4,517,4,5147,-7.71,1157,0,0,4105,-11.15
4,517,5,6075,-6.79,797,0,0,4105,-11.15
4,517,6,6503,-7.33,797,0,0,4105,-11.15
4,517,7,7669,-8.19,797,0,0,4105,-11.15
0,518,0,454,-3.69,797,58,58,454,-3.69
3,518,0,454,-6.69,797,0,0,1088,-8.25
3,518,1,1088,-8.25,1070,62,62,1088,-8.25
3,518,2,2893,-6.35,1811,0,0,1088,-8.25
4,518,0,454,-7.69,797,0,0,4105,-11.15
4,518,1,1088,-9.25,1070,0,0,4105,-11.15
4,518,2,2893,-7.35,1811,0,0,4105,-11.15
4,518,3,4105,-11.15,786,50,50,4105,-11.15
4,518,4,5147,-7.71,1157,0,0,4105,-11.15
4,518,5,6075,-6.79,797,0,0,4105,-11.15
4,518,6,6503,-7.33,797,0,0,4105,-11.15
4,518,7,7669,-8.19,797,0,0,4105,-11.15
0,519,0,454,-3.35,797,58,58,454,-3.35
3,519,0,454,-6.35,797,0,0,1088,-7.91
3,519,1,1088,-7.91,1070,62,62,1088,-7.91
3,519,2,2970,-7.15,1811,34,34,1088,-7.91
4,519,0,454,-7.35,797,0,0,4105,-10.81
4,519,1,1088,-8.91,1070,0,0,4105,-10.81
4,519,2,2970,-8.15,1811,0,0,4105,-10.81
4,519,3,4105,-10.81,786,50,50,4105,-10.81
4,519,4,5147,-7.37,1157,0,0,4105,-10.81
4,519,5,6075,-6.45,797,0,0,4105,-10.81
4,519,6,6503,-6.99,797,0,0,4105,-10.81
4,519,7,7669,-7.85,797,0,0,4105,-10.81
0,520,0,454,-4.81,797,58,58,454,-4.81
3,520,0,454,-7.81,797,0,0,1088,-9.37
3,520,1,1088,-9.37,1070,62,62,1088,-9.37
3,520,2,2970,-8.1,1811,0,0,1088,-9.37
4,520,0,454,-8.81,797,0,0,4105,-12.27
4,520,1,1088,-10.37,1070,0,0,4105,-12.27
4,520,2,2970,-9.1,1811,0,0,4105,-12.27
4,520,3,4105,-12.27,786,50,50,4105,-12.27
4,520,4,5147,-8.83,1157,0,0,4105,-12.27
4,520,5,6075,-7.91,797,0,0,4105,-12.27
4,520,6,6503,-8.45,797,0,0,4105,-12.27
4,520,7,7669,-9.31,797,0,0,4105,-12.27
0,521,0,454,-4.81,797,58,58,454,-4.81
3,521,0,454,-7.81,797,0,0,1088,-9.37
3,521,1,1088,-9.37,1070,62,62,1088,-9.37
3,521,2,2970,-8.1,1811,0,0,1088,-9.37
4,521,0,454,-8.81,797,0,0,4105,-12.27
4,521,1,1088,-10.37,1070,0,0,4105,-12.27
4,521,2,2970,-9.1,1811,0,0,4105,-12.27
4,521,3,4105,-12.27,786,50,50,4105,-12.27
4,521,4,5147,-8.83,1157,0,0,4105,-12.27
4,521,5,6075,-7.91,797,0,0,4105,-12.27
4,521,6,6503,-8.45,797,0,0,4105,-12.27
4,521,7,7669,-9.31,797,0,0,4105,-12.27
0,522,0,454,-3.97,797,58,58,454,-3.97
3,522,0,454,-6.97,797,0,0,1088,-8.53
3,522,1,1088,-8.53,1070,62,62,1088,-8.53
3,522,2,2893,-6.64,1811,0,0,1088,-8.53
4,522,0,454,-7.97,797,0,0,4105,-11.43
4,522,1,1088,-9.53,1070,0,0,4105,-11.43
4,522,2,2893,-7.64,1811,0,0,4105,-11.43
4,522,3,4105,-11.43,786,50,50,4105,-11.43
4,522,4,5147,-7.99,1157,0,0,4105,-11.43
4,522,5,6075,-7.07,797,0,0,4105,-11.43
4,522,6,6503,-7.61,797,0,0,4105,-11.43
4,522,7,7669,-8.47,797,0,0,4105,-11.43
0,523,0,454,-3.97,797,58,58,454,-3.97
3,523,0,454,-6.97,797,0,0,1088,-8.53
3,523,1,1088,-8.53,1070,62,62,1088,-8.53
3,523,2,2893,-6.64,1811,0,0,1088,-8.53
4,523,0,454,-7.97,797,0,0,4105,-11.43
4,523,1,1088,-9.53,1070,0,0,4105,-11.43
4,523,2,2893,-7.64,1811,0,0,4105,-11.43
4,523,3,4105,-11.43,786,50,50,4105,-11.43
4,523,4,5147,-7.99,1157,0,0,4105,-11.43
4,523,5,6075,-7.07,797,0,0,4105,-11.43
4,523,6,6503,-7.61,797,0,0,4105,-11.43
4,523,7,7669,-8.47,797,0,0,4105,-11.43
0,524,0,454,-3.97,797,58,58,454,-3.97
3,524,0,454,-6.97,797,0,0,1088,-8.53
3,524,1,1088,-8.53,1070,62,62,1088,-8.53
3,524,2,2970,-7.88,1811,40,40,1088,-8.53
4,524,0,454,-7.97,797,0,0,4105,-11.43
4,524,1,1088,-9.53,1070,0,0,4105,-11.43
4,524,2,2970,-8.88,1811,0,0,4105,-11.43
4,524,3,4105,-11.43,786,50,50,4105,-11.43
4,524,4,5147,-7.99,1157,0,0,4105,-11.43
4,524,5,6075,-7.07,797,0,0,4105,-11.43
4,524,6,6503,-7.61,797,0,0,4105,-11.43
4,524,7,7669,-8.47,797,0,0,4105,-11.43
0,525,0,454,-3.63,797,58,58,454,-3.63
3,525,0,454,-6.64,797,0,0,1088,-8.19
3,525,1,1088,-8.19,1070,62,62,1088,-8.19
3,525,2,2970,-7.63,1811,54,54,1088,-8.19
4,525,0,454,-7.64,797,0,0,4105,-11.09
4,525,1,1088,-9.19,1070,0,0,4105,-11.09
4,525,2,2970,-8.63,1811,0,0,4105,-11.09
4,525,3,4105,-11.09,786,50,50,4105,-11.09
4,525,4,5147,-7.65,1157,0,0,4105,-11.09
4,525,5,6075,-6.73,797,0,0,4105,-11.09
4,525,6,6503,-7.27,797,0,0,4105,-11.09
4,525,7,7669,-8.13,797,0,0,4105,-11.09
0,526,0,85,-7.52,797,19,19,85,-7.52
3,526,0,85,-10.52,797,0,0,818,-12.08
3,526,1,818,-12.08,1070,19,19,818,-12.08
3,526,2,1919,-10.18,1811,0,0,818,-12.08
4,526,0,85,-11.52,797,0,0,3707,-14.99
4,526,1,818,-13.08,1070,0,0,3707,-14.99
4,526,2,1919,-11.18,1811,0,0,3707,-14.99
4,526,3,3707,-14.99,786,17,17,3707,-14.99
4,526,4,5149,-11.76,1157,0,0,3707,-14.99
4,526,5,5706,-10.62,797,0,0,3707,-14.99
4,526,6,6503,-10.62,797,0,0,3707,-14.99
4,526,7,7300,-12.02,797,0,0,3707,-14.99
0,527,0,454,-3.59,797,58,58,454,-3.59
3,527,0,454,-6.59,797,0,0,1088,-8.15
3,527,1,1088,-8.15,1070,62,62,1088,-8.15
3,527,2,2893,-6.25,1811,0,0,1088,-8.15
4,527,0,454,-7.59,797,0,0,4105,-11.05
4,527,1,1088,-9.15,1070,0,0,4105,-11.05
4,527,2,2893,-7.25,1811,0,0,4105,-11.05
4,527,3,4105,-11.05,786,50,50,4105,-11.05
4,527,4,5147,-7.61,1157,0,0,4105,-11.05
4,527,5,6075,-6.69,797,0,0,4105,-11.05
4,527,6,6503,-7.23,797,0,0,4105,-11.05
4,527,7,7669,-8.09,797,0,0,4105,-11.05
0,528,0,454,-3.61,797,58,58,454,-3.61
3,528,0,454,-6.61,797,0,0,1088,-8.17
3,528,1,1088,-8.17,1070,62,62,1088,-8.17
3,528,2,2893,-6.27,1811,0,0,1088,-8.17
4,528,0,454,-7.61,797,0,0,4105,-11.07
4,528,1,1088,-9.17,1070,0,0,4105,-11.07
4,528,2,2893,-7.27,1811,0,0,4105,-11.07
4,528,3,4105,-11.07,786,50,50,4105,-11.07
4,528,4,5147,-7.63,1157,0,0,4105,-11.07
4,528,5,6075,-6.71,797,0,0,4105,-11.07
4,528,6,6503,-7.25,797,0,0,4105,-11.07
4,528,7,7669,-8.11,797,0,0,4105,-11.07
0,529,0,454,-3.61,797,58,58,454,-3.61
3,529,0,454,-6.61,797,0,0,1088,-8.17
3,529,1,1088,-8.17,1070,62,62,1088,-8.17
3,529,2,2893,-6.27,1811,0,0,1088,-8.17
4,529,0,454,-7.61,797,0,0,4105,-11.07
4,529,1,1088,-9.17,1070,0,0,4105,-11.07
4,529,2,2893,-7.27,1811,0,0,4105,-11.07
4,529,3,4105,-11.07,786,50,50,4105,-11.07
4,529,4,5147,-7.63,1157,0,0,4105,-11.07
4,529,5,6075,-6.71,797,0,0,4105,-11.07
4,529,6,6503,-7.25,797,0,0,4105,-11.07
4,529,7,7669,-8.11,797,0,0,4105,-11.07
0,530,0,454,-3.61,797,58,58,454,-3.61
3,530,0,454,-6.61,797,0,0,1088,-8.17
3,530,1,1088,-8.17,1070,62,62,1088,-8.17
3,530,2,2970,-7.32,1811,1,1,1088,-8.17
4,530,0,454,-7.61,797,0,0,4105,-11.07
4,530,1,1088,-9.17,1070,0,0,4105,-11.07
4,530,2,2970,-8.32,1811,0,0,4105,-11.07
4,530,3,4105,-11.07,786,50,50,4105,-11.07
4,530,4,5147,-7.63,1157,0,0,4105,-11.07
4,530,5,6075,-6.71,797,0,0,4105,-11.07
4,530,6,6503,-7.25,797,0,0,4105,-11.07
4,530,7,7669,-8.11,797,0,0,4105,-11.07
0,531,0,454,-3.61,797,58,58,454,-3.61
3,531,0,454,-6.61,797,0,0,1088,-8.17
3,531,1,1088,-8.17,1070,62,62,1088,-8.17
3,531,2,2970,-7.32,1811,1,1,1088,-8.17
4,531,0,454,-7.61,797,0,0,4105,-11.07
4,531,1,1088,-9.17,1070,0,0,4105,-11.07
4,531,2,2970,-8.32,1811,0,0,4105,-11.07
4,531,3,4105,-11.07,786,50,50,4105,-11.07
4,531,4,5147,-7.63,1157,0,0,4105,-11.07
4,531,5,6075,-6.71,797,0,0,4105,-11.07
4,531,6,6503,-7.25,797,0,0,4105,-11.07
4,531,7,7669,-8.11,797,0,0,4105,-11.07
0,532,0,454,-3.19,797,58,58,454,-3.19
3,532,0,454,-6.19,797,0,0,1088,-7.75
3,532,1,1088,-7.75,1070,62,62,1088,-7.75
3,532,2,2893,-5.85,1811,0,0,1088,-7.75
4,532,0,454,-7.19,797,0,0,4105,-10.65
4,532,1,1088,-8.75,1070,0,0,4105,-10.65
4,532,2,2893,-6.85,1811,0,0,4105,-10.65
4,532,3,4105,-10.65,786,50,50,4105,-10.65
4,532,4,5147,-7.21,1157,0,0,4105,-10.65
4,532,5,6075,-6.29,797,0,0,4105,-10.65
4,532,6,6503,-6.83,797,0,0,4105,-10.65
4,532,7,7669,-7.69,797,0,0,4105,-10.65
0,533,0,454,-3.17,797,58,58,454,-3.17
3,533,0,454,-6.17,797,0,0,1088,-7.73
3,533,1,1088,-7.73,1070,62,62,1088,-7.73
3,533,2,2893,-5.83,1811,0,0,1088,-7.73
4,533,0,454,-7.17,797,0,0,4105,-10.63
4,533,1,1088,-8.73,1070,0,0,4105,-10.63
4,533,2,2893,-6.83,1811,0,0,4105,-10.63
4,533,3,4105,-10.63,786,50,50,4105,-10.63
4,533,4,5147,-7.19,1157,0,0,4105,-10.63
4,533,5,6075,-6.27,797,0,0,4105,-10.63
4,533,6,6503,-6.81,797,0,0,4105,-10.63
4,533,7,7669,-7.67,797,0,0,4105,-10.63
0,534,0,12,-2.9,797,86,86,12,-2.9
3,534,0,12,-5.9,797,0,0,809,-7.46
3,534,1,809,-7.46,1070,90,90,809,-7.46
3,534,2,3595,-5.64,1811,0,0,809,-7.46
4,534,0,12,-6.9,797,0,0,3698,-10.36
4,534,1,809,-8.46,1070,0,0,3698,-10.36
4,534,2,3595,-6.64,1811,0,0,3698,-10.36
4,534,3,3698,-10.36,786,86,86,3698,-10.36
4,534,4,4515,-7.16,1157,0,0,3698,-10.36
4,534,5,5633,-6,797,0,0,3698,-10.36
4,534,6,6503,-7.32,797,0,0,3698,-10.36
4,534,7,7227,-7.4,797,0,0,3698,-10.36
0,535,0,12,-2.78,797,86,86,12,-2.78
3,535,0,12,-5.78,797,0,0,809,-7.34
3,535,1,809,-7.34,1070,90,90,809,-7.34
3,535,2,3595,-5.64,1811,0,0,809,-7.34
4,535,0,12,-6.78,797,0,0,3698,-10.24
4,535,1,809,-8.34,1070,0,0,3698,-10.24
4,535,2,3595,-6.64,1811,0,0,3698,-10.24
4,535,3,3698,-10.24,786,86,86,3698,-10.24
4,535,4,4515,-7.04,1157,0,0,3698,-10.24
4,535,5,5633,-5.88,797,0,0,3698,-10.24
4,535,6,6503,-7.2,797,0,0,3698,-10.24
4,535,7,7227,-7.28,797,0,0,3698,-10.24
0,536,0,12,-2.78,797,86,86,12,-2.78
3,536,0,12,-5.78,797,0,0,809,-7.34
3,536,1,809,-7.34,1070,90,90,809,-7.34
3,536,2,3595,-5.64,1811,0,0,809,-7.34
4,536,0,12,-6.78,797,0,0,3698,-10.24
4,536,1,809,-8.34,1070,0,0,3698,-10.24
4,536,2,3595,-6.64,1811,0,0,3698,-10.24
4,536,3,3698,-10.24,786,86,86,3698,-10.24
4,536,4,4515,-7.04,1157,0,0,3698,-10.24
4,536,5,5633,-5.88,797,0,0,3698,-10.24
4,536,6,6503,-7.2,797,0,0,3698,-10.24
4,536,7,7227,-7.28,797,0,0,3698,-10.24
0,537,0,12,-2.44,797,87,86,12,-2.44
3,537,0,12,-5.44,797,0,0,809,-7
3,537,1,809,-7,1070,91,90,809,-7
3,537,2,3595,-5.39,1811,0,0,809,-7
4,537,0,12,-6.44,797,0,0,3698,-9.9
4,537,1,809,-8,1070,0,0,3698,-9.9
4,537,2,3595,-6.39,1811,0,0,3698,-9.9
4,537,3,3698,-9.9,786,87,86,3698,-9.9
4,537,4,4515,-6.7,1157,0,0,3698,-9.9
4,537,5,5633,-5.54,797,0,0,3698,-9.9
4,537,6,6503,-6.86,797,0,0,3698,-9.9
4,537,7,7227,-6.94,797,0,0,3698,-9.9
0,538,0,12,-3.07,797,86,86,12,-3.07
3,538,0,12,-6.06,797,0,0,809,-7.62
3,538,1,809,-7.62,1070,90,90,809,-7.62
3,538,2,3595,-6.12,1811,0,0,809,-7.62
4,538,0,12,-7.06,797,0,0,3698,-10.52
4,538,1,809,-8.62,1070,0,0,3698,-10.52
4,538,2,3595,-7.12,1811,0,0,3698,-10.52
4,538,3,3698,-10.52,786,86,86,3698,-10.52
4,538,4,4515,-7.32,1157,0,0,3698,-10.52
4,538,5,5633,-6.16,797,0,0,3698,-10.52
4,538,6,6503,-7.48,797,0,0,3698,-10.52
4,538,7,7227,-7.56,797,0,0,3698,-10.52
0,539,0,12,-2.7,797,86,86,12,-2.7
3,539,0,12,-5.7,797,0,0,809,-7.26
3,539,1,809,-7.26,1070,90,90,809,-7.26
3,539,2,3595,-5.56,1811,0,0,809,-7.26
4,539,0,12,-6.7,797,0,0,3698,-10.16
4,539,1,809,-8.26,1070,0,0,3698,-10.16
4,539,2,3595,-6.56,1811,0,0,3698,-10.16
4,539,3,3698,-10.16,786,86,86,3698,-10.16
4,539,4,4515,-6.96,1157,0,0,3698,-10.16
4,539,5,5633,-5.8,797,0,0,3698,-10.16
4,539,6,6503,-7.12,797,0,0,3698,-10.16
4,539,7,7227,-7.2,797,0,0,3698,-10.16
0,540,0,32,-0.67,797,47,47,32,-0.67
3,540,0,32,-3.67,797,0,0,798,-5.23
3,540,1,798,-5.23,1070,22,22,798,-5.23
3,540,2,3595,-3.42,1811,0,0,798,-5.23
4,540,0,32,-4.67,797,0,0,3683,-8.13
4,540,1,798,-6.23,1070,0,0,3683,-8.13
4,540,2,3595,-4.42,1811,0,0,3683,-8.13
4,540,3,3683,-8.13,786,30,30,3683,-8.13
4,540,4,4508,-4.69,1157,0,0,3683,-8.13
4,540,5,5653,-3.77,797,0,0,3683,-8.13
4,540,6,6503,-5.53,797,0,0,3683,-8.13
4,540,7,7247,-5.17,797,0,0,3683,-8.13
0,541,0,32,-0.55,797,47,47,32,-0.55
3,541,0,32,-3.55,797,0,0,798,-5.11
3,541,1,798,-5.11,1070,22,22,798,-5.11
3,541,2,3595,-3.42,1811,0,0,798,-5.11
4,541,0,32,-4.55,797,0,0,3683,-8.01
4,541,1,798,-6.11,1070,0,0,3683,-8.01
4,541,2,3595,-4.42,1811,0,0,3683,-8.01
4,541,3,3683,-8.01,786,30,30,3683,-8.01
4,541,4,4508,-4.57,1157,0,0,3683,-8.01
4,541,5,5653,-3.65,797,0,0,3683,-8.01
4,541,6,6503,-5.41,797,0,0,3683,-8.01
4,541,7,7247,-5.05,797,0,0,3683,-8.01
0,542,0,32,-0.55,797,47,47,32,-0.55
3,542,0,32,-3.55,797,0,0,798,-5.11
3,542,1,798,-5.11,1070,22,22,798,-5.11
3,542,2,3595,-3.42,1811,0,0,798,-5.11
4,542,0,32,-4.55,797,0,0,3683,-8.01
4,542,1,798,-6.11,1070,0,0,3683,-8.01
4,542,2,3595,-4.42,1811,0,0,3683,-8.01
4,542,3,3683,-8.01,786,30,30,3683,-8.01
4,542,4,4508,-4.57,1157,0,0,3683,-8.01
4,542,5,5653,-3.65,797,0,0,3683,-8.01
4,542,6,6503,-5.41,797,0,0,3683,-8.01
4,542,7,7247,-5.05,797,0,0,3683,-8.01
0,543,0,32,-0.21,797,49,47,32,-0.21
3,543,0,32,-3.21,797,0,0,798,-4.77
3,543,1,798,-4.77,1070,24,22,798,-4.77
3,543,2,3595,-3.17,1811,0,0,798,-4.77
4,543,0,32,-4.21,797,0,0,3683,-7.67
4,543,1,798,-5.77,1070,0,0,3683,-7.67
4,543,2,3595,-4.17,1811,0,0,3683,-7.67
4,543,3,3683,-7.67,786,32,30,3683,-7.67
4,543,4,4508,-4.23,1157,0,0,3683,-7.67
4,543,5,5653,-3.31,797,0,0,3683,-7.67
4,543,6,6503,-5.07,797,0,0,3683,-7.67
4,543,7,7247,-4.71,797,0,0,3683,-7.67
0,544,0,32,-0.83,797,47,47,32,-0.83
3,544,0,32,-3.83,797,0,0,798,-5.39
3,544,1,798,-5.39,1070,22,22,798,-5.39
3,544,2,3595,-3.9,1811,0,0,798,-5.39
4,544,0,32,-4.83,797,0,0,3683,-8.29
4,544,1,798,-6.39,1070,0,0,3683,-8.29
4,544,2,3595,-4.9,1811,0,0,3683,-8.29
4,544,3,3683,-8.29,786,30,30,3683,-8.29
4,544,4,4508,-4.85,1157,0,0,3683,-8.29
4,544,5,5653,-3.93,797,0,0,3683,-8.29
4,544,6,6503,-5.69,797,0,0,3683,-8.29
4,544,7,7247,-5.33,797,0,0,3683,-8.29
0,545,0,32,-0.47,797,47,47,32,-0.47
3,545,0,32,-3.47,797,0,0,798,-5.03
3,545,1,798,-5.03,1070,22,22,798,-5.03
3,545,2,3595,-3.34,1811,0,0,798,-5.03
4,545,0,32,-4.47,797,0,0,3683,-7.93
4,545,1,798,-6.03,1070,0,0,3683,-7.93
4,545,2,3595,-4.34,1811,0,0,3683,-7.93
4,545,3,3683,-7.93,786,30,30,3683,-7.93
4,545,4,4508,-4.49,1157,0,0,3683,-7.93
4,545,5,5653,-3.57,797,0,0,3683,-7.93
4,545,6,6503,-5.33,797,0,0,3683,-7.93
4,545,7,7247,-4.97,797,0,0,3683,-7.93
0,546,0,19,-0.18,797,11,11,19,-0.18
3,546,0,19,-3.18,797,0,0,820,-4.74
3,546,1,820,-4.74,1070,2,2,820,-4.74
3,546,2,3595,-2.98,1811,0,0,820,-4.74
4,546,0,19,-4.18,797,0,0,3682,-7.64
4,546,1,820,-5.74,1070,0,0,3682,-7.64
4,546,2,3595,-3.98,1811,0,0,3682,-7.64
4,546,3,3682,-7.64,786,3,3,3682,-7.64
4,546,4,4474,-3.84,1157,0,0,3682,-7.64
4,546,5,5640,-3.28,797,0,0,3682,-7.64
4,546,6,6434,-4.46,797,0,0,3682,-7.64
4,546,7,7234,-4.68,797,0,0,3682,-7.64
0,547,0,792,1.95,797,58,0,792,1.95
3,547,0,792,-1.05,797,0,0,1350,-2.61
3,547,1,1350,-2.61,1070,82,0,1350,-2.61
3,547,2,3086,-2.15,1811,10,0,1350,-2.61
4,547,0,792,-2.05,797,0,0,4459,-5.51
4,547,1,1350,-3.61,1070,0,0,4459,-5.51
4,547,2,3086,-3.15,1811,0,0,4459,-5.51
4,547,3,4459,-5.51,786,60,0,4459,-5.51
